"pvalue" "adjpvalue" "logFC"
"TRAK1" 0.0026325415822738 0.00430413210141856 -0.229478225178585
"PELO" 0.00263439437806686 0.00430672480476794 0.225037283212264
"COL11A2" 0.00264327691660366 0.00432080808633834 0.732589365717007
"VAX1" 0.00264431590223929 0.00432206842189072 0.587058424283772
"TXNDC15" 0.00266449411052893 0.00435460791455275 -0.218662502813765
"PROSER1" 0.00266526738699286 0.00435543036320241 0.257760967224891
"PPP3CA" 0.00266886677556527 0.00436087045112878 -0.260594103603304
"LRFN2" 0.00268207275537892 0.00438200480870204 0.650571374039726
"LAMB3" 0.0026880609677555 0.004391343598595 0.617815500458675
"RALB" 0.0026954133782357 0.00440290888976743 -0.247304516429757
"CHIC1" 0.00269896285625601 0.0044080488418572 -0.344930389168092
"CLDN1" 0.00269910660066847 0.0044080488418572 0.66444966082705
"STARD10" 0.00270051176842601 0.00440989716644154 0.454648970778186
"ELF4" 0.0027076679253184 0.00442113544922661 -0.321454141784622
"GRM1" 0.00270876940936823 0.00442248626416643 -0.432210129646615
"BFSP1" 0.0027136618792266 0.00443002555162407 -0.407957826049549
"SEC63" 0.00273164216906499 0.0044589268844094 -0.190928836516415
"USH1C" 0.00273445673690988 0.00446306949095521 1.10170227776571
"SLC25A40" 0.00274455705653478 0.00447910156479303 0.231045519908103
"LMX1B" 0.00275515306290557 0.00449593927070052 0.900065520019931
"LRRC1" 0.00275548230051804 0.00449602165149777 0.271417533248747
"UNC13C" 0.00276270337848329 0.00450734804689024 0.597074433320154
"F13A1" 0.00276748194417204 0.00451468759760806 -0.665450595987602
"DPM1" 0.00277046774105505 0.00451910135472057 0.231548028584522
"YPEL2" 0.00277493802306875 0.00452593542057598 -0.244645098536565
"INTS3" 0.00277641755127063 0.00452789066576785 0.255898753212162
"TMEM150A" 0.00278032024537048 0.0045337969100779 0.359540262563413
"KIAA1191" 0.00278207179710592 0.00453619450217563 -0.211960339522931
"EIF4A1" 0.00278456221669272 0.00453979621884534 0.366812074034661
"TBK1" 0.00278815591409879 0.00454519574878708 0.185492984953659
"EEPD1" 0.00278921242689711 0.00454635654272607 -0.354181628509251
"BCL9L" 0.00278943172836612 0.00454635654272607 0.393049166477696
"CISH" 0.00279299248871892 0.00455170009604399 -0.467274202954237
"LAMB4" 0.00279467193754679 0.00455397693278361 -0.43586025478806
"NFAT5" 0.00279638021109261 0.00455630027525131 -0.368475859102425
"CHAT" 0.00279820134796736 0.00455880702438037 0.676134798722201
"CEP164" 0.00280563853101704 0.00457046196008219 0.247529566754414
"MOCS2" 0.00281528935689621 0.00458572026230852 -0.244027994996449
"FARS2" 0.00281730307059839 0.00458853693079687 -0.214681451333361
"SHC4" 0.00282367606584311 0.00459845226837475 -0.444653775865171
"SCCPDH" 0.00282678180766811 0.00460304530801403 0.318571816703155
"FMN1" 0.0028556252030348 0.00464954359981307 -0.520824290531775
"SIM2" 0.00285619304755989 0.00464999875482925 0.677357109297472
"FABP7" 0.00285790861011778 0.00465232216114147 0.715132966502798
"KAT6A" 0.00285942351405321 0.00465431848402102 -0.287879890798241
"WARS2" 0.00286007301551906 0.0046546379310186 0.233652295250143
"CEP78" 0.00286019694552206 0.0046546379310186 0.244302657666114
"ASPSCR1" 0.00286055475939345 0.00465475057649889 0.357484607535024
"NIPA2" 0.0028661730523147 0.00466342229000139 0.227538187896128
"IFT46" 0.00286667173726541 0.0046637632086296 -0.281119074896348
"TRNT1" 0.00288689782295633 0.00469619515748488 0.222214562563599
"NME7" 0.00288833091631781 0.0046980525765722 0.252806377960502
"LZTS3" 0.00289074573594601 0.00470150629979562 0.427148143215552
"RPS16" 0.0028911809979209 0.00470174010036965 0.409042194174915
"POLR3GL" 0.00289503540489049 0.00470753362692598 -0.270937554906923
"DUOX2" 0.00289675312727395 0.0047098519344558 -0.900598970766985
"ADAMTS2" 0.00289786037872082 0.00471080622953415 0.491058344031293
"UGT1A10" 0.00289792419923355 0.00471080622953415 0.856661912419346
"ZNF831" 0.00289877951385398 0.00471172173525656 -0.58458178924019
"RNF7" 0.00290538304055598 0.0047219793491664 0.229191504321509
"DCAF15" 0.00290988988981614 0.00472882761036217 0.268508735009142
"TOPORS" 0.00291739563751229 0.004740547475059 -0.197459300534961
"BCL7A" 0.00291827318059023 0.00474149573181624 0.290581601618033
"ZIC4" 0.00292975548239672 0.00475967225781393 0.777632375772519
"GP1BA" 0.0029302919214432 0.0047600642966016 -0.454035642027469
"THAP4" 0.00293475609323515 0.00476683595446019 0.253706380730449
"VASP" 0.00293617073956446 0.00476865349495873 -0.274894887252786
"ALKBH1" 0.00293795720683386 0.00477107448540308 0.184499612719525
"PRKAA2" 0.00294201984595224 0.00477719098916376 0.669511200936197
"SIK1" 0.00295181666577623 0.00479261636826101 -1.1198154045391
"VILL" 0.00295959063987369 0.00480475464826601 -0.620908207909199
"CDC42EP4" 0.00296294432113451 0.00480971507201877 -0.302592323545799
"CHP2" 0.00296643726708449 0.00481490054149198 -0.833877431446906
"RMND5A" 0.00297029335499281 0.00482067433313333 -0.226282543562049
"SMTNL1" 0.00298454602295482 0.00484331852341667 0.61406598001446
"ERICH1" 0.00298844292594198 0.00484915452238614 -0.244266015996326
"OTOA" 0.00300542612553735 0.00487622150475726 -0.422729103665778
"GRB10" 0.00300867582166719 0.00488100305045967 0.416650793523131
"GLRX5" 0.00301603840109573 0.00489245533252269 0.218524752748329
"NUAK1" 0.00301801615358257 0.0048951712129056 -0.41254945701928
"EDAR" 0.00301989072163353 0.00489771920052561 -0.864422903349674
"HS3ST2" 0.00302049347167728 0.00489820422327396 -0.695308080644802
"NDUFAF3" 0.00302298326200459 0.00490174897284328 -0.29698358626803
"SAP30BP" 0.00302656023980003 0.00490705570041563 0.177896145148147
"ZDHHC11B" 0.00303435087203327 0.00491919240275652 -0.872583648063331
"PCDHGA10" 0.00303583279251145 0.00492110021210222 -0.574948731457116
"CUBN" 0.00304571674308032 0.00493662600232564 -0.468786110665431
"SRRD" 0.00304939144955329 0.00494208547928507 0.17239739631698
"F7" 0.00305008726795061 0.00494271652213156 0.816410385858786
"ZNF2" 0.00305285396536001 0.00494670299450388 0.169189378407904
"RREB1" 0.00305360603722831 0.00494742458809195 0.241711178853961
"CLEC11A" 0.003055056224717 0.00494927700366216 0.442668927663144
"TMEM199" 0.00305797365112991 0.00495350577674745 0.172892047981859
"DLGAP3" 0.00306031587739194 0.00495680204724389 0.55109228025153
"AKT2" 0.00307116111046372 0.00497386861639415 0.202571330498992
"SCG3" 0.00307206945798294 0.00497484018953883 -0.845592420355354
"NUP188" 0.00307339675031617 0.00497648992930926 0.230048624541257
"TSNAX" 0.0030797081358344 0.00498620884590173 0.244158898751
"COL4A2" 0.00308109398126325 0.00498795190442588 -0.423274684263133
"KIF25" 0.0030829477302078 0.00499045202132895 0.602375836443875
"SMU1" 0.00308424985189074 0.00499205879188617 -0.172261361383414
"PALM3" 0.00308565209852267 0.00499382728246761 -0.847278505766227
"PCDHGB4" 0.00309216359967762 0.0050038634192034 -0.725283282760169
"DESI2" 0.00309356595105191 0.0050056305401802 -0.220366930665667
"CHD9" 0.0030940553032787 0.00500592015112671 -0.284160707263194
"CNDP1" 0.00310206747563338 0.00501837977076137 0.510411757740488
"ZNF292" 0.00310514357056738 0.00502285233674469 0.294020710988557
"AP3M1" 0.00310633382129971 0.00502427378697783 0.177139507797826
"TMEM26" 0.00311706144426669 0.00504111942590769 -0.424938427811429
"CAST" 0.00313671383570531 0.00507239396993091 -0.234645455005455
"SECISBP2" 0.00313866292194928 0.0050750370193604 -0.210937670549263
"TTLL2" 0.00315465131333545 0.00510037801050396 0.572602284051497
"CUX1" 0.00316596136577996 0.0051181508337842 -0.216898194847189
"RNF31" 0.0031695615462137 0.00512345742422136 0.2268626835217
"PRDM8" 0.0031712633081881 0.00512569454832808 0.502575616589694
"STRA8" 0.00317266265880516 0.00512744248736157 0.698885121722534
"SGSM3" 0.00318473576463714 0.00514643854802449 0.30103033622314
"NPIPB15" 0.00318679107608062 0.00514924396574878 0.995676481899848
"FBXO3" 0.00318740595569468 0.00514972159264745 -0.197915989237266
"IP6K2" 0.00319510826204238 0.00516164875385433 0.195972535641931
"ARL13A" 0.00319978678449695 0.00516868913842277 0.408327118261158
"GABRR1" 0.00320634838150559 0.00517876958194509 0.730024704685722
"PPL" 0.00321224266590938 0.00518777029723164 -0.440827649514693
"TVP23C-CDRT4" 0.00321512910393242 0.00519191202616399 0.323649766711549
"CDH26" 0.00322521445560341 0.00520767683996671 -0.738246586945909
"RAB11FIP4" 0.00322578027638131 0.00520806907685227 0.306724233911353
"IFIT1" 0.00323668978693605 0.00522515960099004 -0.609091755355306
"NEDD1" 0.00323895593250382 0.00522829465926283 0.224015323303013
"SLC22A14" 0.00323977473735904 0.00522909303901371 0.400149414558568
"DAND5" 0.00324583271400159 0.00523834659236858 0.383263345117313
"ZFHX4" 0.00325035629976576 0.0052451222370107 0.758507853558317
"SMO" 0.00325361023563485 0.00524984788821074 0.518444456146717
"CACNA2D1" 0.00325600753837734 0.00525319051580355 -0.509277767437027
"SHISA3" 0.0032568868682089 0.00525408364646342 -1.07423574486845
"BTBD10" 0.00325808276938979 0.00525548724747355 0.204652834221351
"TOMM22" 0.00326071039958674 0.00525919980349346 0.271408644509033
"FUBP3" 0.00327235203656281 0.00527744885488666 0.156761397857554
"ADAT2" 0.00327344457842574 0.00527868302393808 0.357553296209742
"PNP" 0.00327581072314391 0.00528180191628126 0.341537336894217
"NEDD8" 0.00327603362703687 0.00528180191628126 0.251517813943818
"RAD9B" 0.00328919447810566 0.00530249052847239 -0.343904335050015
"RGS3" 0.0032898672041649 0.00530304498660561 -0.261715465974639
"ZNF502" 0.00330430934057663 0.00532579248067957 -0.480533090375932
"TMEM61" 0.00330646081357728 0.00532872766408753 0.685673916328148
"PIGA" 0.0033134719686148 0.0053394933941241 -0.345331605423239
"NAT14" 0.00331834171212834 0.00534680654095086 0.388168421663344
"CDC42SE2" 0.00332038647281383 0.00534956681850108 0.22835892230893
"ZFYVE21" 0.00332350824422277 0.00535406157321903 -0.215879985848229
"GALNT3" 0.00332743465364208 0.00535985154584971 0.549413847044708
"ASB14" 0.00334337397938576 0.00538498890688167 -0.351139812004807
"FN3K" 0.00334404896450005 0.00538553826744096 0.393543382872538
"ELOVL6" 0.00334756709573776 0.0053906659032702 0.646661217448224
"JRK" 0.00335225032533325 0.00539766851325747 0.308647098166585
"LGALS9" 0.0033527929669248 0.00539800337028649 -0.425206024541806
"TLE1" 0.00335685905899794 0.00540401035658028 0.291361538911815
"GUSB" 0.00336347888833778 0.00541412684530938 0.269432585045183
"CNNM2" 0.00336404305954902 0.00541449461206129 -0.234412614118916
"CACNA1B" 0.00336529967677591 0.00541597669993202 0.930880208996185
"SBF2" 0.00336764231831106 0.00541920612112533 -0.353336448818845
"ZRANB2" 0.00337261038484096 0.00542665930737229 0.230324511108619
"COX11" 0.0033841525491379 0.00544468792668779 0.219165997846962
"SPRY1" 0.00340694530278674 0.00548054104290476 -0.331326687671195
"TTC14" 0.00340711668654015 0.00548054104290476 0.287608232538929
"POLA1" 0.00340961686031857 0.00548401578979639 0.238600660545587
"MGA" 0.00341044874597319 0.0054848068425368 0.260205224094591
"OCIAD1" 0.00342282597518965 0.00550416352480896 0.202047274839779
"SRRM2" 0.00342348709803951 0.00550467783912663 0.303507207652293
"TH" 0.00343821075366367 0.00552780116086935 0.613959051888369
"ZSCAN29" 0.00344012251346612 0.00553032353430629 0.216251791300507
"ADK" 0.00344932894013376 0.00554457110578208 0.327610432152866
"TICAM2" 0.00345527222967315 0.00555353984229648 -0.316674257948565
"DNAH1" 0.00345559711434605 0.00555353984229648 -0.487604361140321
"PDE11A" 0.00346013192706644 0.00556027377220829 0.61173227845267
"MICALL1" 0.00346593908780301 0.00556905076182255 -0.273011302074461
"KLHL5" 0.00347069112358365 0.00557613080309599 0.361254617810405
"C6orf132" 0.00347273345044869 0.00557885635680148 0.345424511399601
"SUCNR1" 0.00348137516470212 0.00559218205671552 -0.6559329240059
"ANKRD26" 0.0034836652657375 0.00559530343269071 0.301929366900166
"SIDT1" 0.00348707873292046 0.005600228306609 0.514097515309046
"SERPINE3" 0.00349993346944402 0.00562031331428341 -0.376318738172169
"TNNI3" 0.00350369653806275 0.00562556992678192 1.03922204611978
"TLR6" 0.00350390448784495 0.00562556992678192 0.416470949762953
"ZDHHC12" 0.00351472135766529 0.00564237491567467 0.358704229726769
"TMEM40" 0.00351750665736802 0.00564628432291886 0.751359327800921
"FAM169A" 0.00351968087009719 0.00564921213591377 0.614475223744438
"ZNF223" 0.00354912974580283 0.00569591180796555 0.270110816591902
"PFKL" 0.00356041273226673 0.00571345109528704 0.273750403601985
"C11orf1" 0.00356106275285558 0.00571392570043849 0.329468332256313
"MTPN" 0.0035673124332242 0.00572338428682713 -0.223526040991197
"NIPA1" 0.00357706132645725 0.00573845455882524 0.260883514855024
"PHC2" 0.00357917826291549 0.00574127958255236 0.233635217793846
"AMN" 0.00358601279806984 0.00575167068616433 0.777475521849565
"RGP1" 0.00358919734209315 0.00575620601875514 -0.240044768809863
"VSTM5" 0.00361751928986713 0.0058010507681713 0.579543778111732
"HAT1" 0.00363000682634234 0.0058204970774506 0.20005758180592
"GPR153" 0.00363991381704576 0.00583580218241859 -0.465501852146595
"ZFP57" 0.00364657297065283 0.00584589756919387 0.865023734152123
"MACC1" 0.00365004525618724 0.00585088252206758 0.551360316105659
"NLK" 0.00365278500918187 0.00585469237931972 0.187551866154493
"AP2A1" 0.00365579540433211 0.00585893522222502 0.231574500158629
"PRDX1" 0.00365832861141708 0.00586241253587144 0.34850495756411
"ABHD4" 0.00366296733843035 0.00586926288511257 0.313456734242831
"SLC17A4" 0.00366553296437317 0.00587249561876417 0.453966641242493
"GMEB2" 0.00366571305658861 0.00587249561876417 0.228678061533976
"NUBPL" 0.00367436724109089 0.00588577507513705 0.259883600311267
"SMC3" 0.00367927727218591 0.00589305492781395 0.228905862715811
"TUBA8" 0.00368224033994363 0.00589721521625964 0.350786422411697
"VPS51" 0.00368277702446983 0.00589748914095254 -0.246907652896101
"MAGEA8" 0.00369874046612456 0.00592246450691185 0.725178537440682
"C19orf18" 0.0037035268897321 0.00592953992500387 0.454128281520369
"CMTM7" 0.00371287479986126 0.00594391639175805 -0.322825698368077
"BTAF1" 0.00371418847363208 0.00594542932624174 0.273659872836089
"MED13" 0.00371536578238685 0.00594672369793763 0.259897226405255
"MTCP1" 0.00371573986830313 0.00594673232147858 0.301164488797593
"TPSD1" 0.00372331241003316 0.00595826032953913 -0.956506585995333
"EPHA5" 0.00372742916348098 0.00596425644620881 -0.591869743578951
"SEZ6L" 0.00373196719193779 0.00597092538823179 -0.672237361260811
"ALDH9A1" 0.00373922780320991 0.00598194854572234 -0.224867859823948
"PSMD8" 0.00374781493124337 0.00599509144362038 0.277150998307453
"IGSF11" 0.00375938911644031 0.0060130094267221 0.647138900845558
"ACOT13" 0.0037639393728883 0.00601969044574272 0.270164100562102
"CHN2" 0.00377129114550322 0.00603085017705943 -0.462678314015975
"SRA1" 0.00377372121790057 0.00603413795216796 0.234383285751207
"RNF217" 0.00378305016614474 0.00604845520715192 -0.388367599907197
"TRH" 0.00379077947653855 0.00605970064147601 -0.457298403182299
"EGLN1" 0.00379083510896478 0.00605970064147601 0.270083769414244
"ATXN7" 0.00380389244159919 0.0060799703885198 -0.263378501693987
"EXD2" 0.00380459753039727 0.00608049480457567 -0.182598363169653
"DERL1" 0.00381195267552138 0.00609164616105066 0.1926803457356
"PXMP2" 0.00381954903901565 0.00610318074601579 0.280788959470523
"PRSS56" 0.00382534953471185 0.00611184374892198 0.455911578635142
"MADCAM1" 0.00383209196043978 0.00612200982863838 0.424110034597425
"WHAMM" 0.00383430717989594 0.00612494211196807 -0.197042533250533
"PHACTR4" 0.00384466058958197 0.00614087251429665 0.17574763012657
"ARHGEF12" 0.00384906949915067 0.00614730586709587 -0.260401821824976
"IFNAR2" 0.00385309520405384 0.00615312599467173 0.26008389910949
"KDM4D" 0.00386472031204956 0.00617107948847118 0.299442198302461
"CHRD" 0.00386689250255452 0.00617393676239378 0.634659503457852
"ATRAID" 0.00389022496290361 0.00621057492098112 0.303562064691826
"ZBTB26" 0.00389135751098787 0.00621176814080793 0.226156256392249
"LYRM1" 0.00390420417408847 0.00623165849815665 -0.275011374445396
"METTL16" 0.00391291463324745 0.00624494360970198 -0.191828006225116
"ZNF644" 0.00391356118742076 0.00624535751379335 0.231208302183288
"PLTP" 0.0039154592383335 0.00624776830778403 0.484354049303604
"GOLGA8R" 0.00391805634660794 0.00625129397709362 -0.396413834761574
"TUBB4A" 0.00392432823667203 0.00626068151624957 0.854625669423385
"NFKBIL1" 0.00393679974270618 0.00627995678470063 0.309125961526985
"DCT" 0.00393951970540141 0.00628367418200349 -0.48805203231424
"LMNA" 0.00394450142960311 0.00629099807753076 -0.330883706070331
"UBXN11" 0.0039462275522658 0.00629312875128487 -0.345183152167448
"PITPNB" 0.00394941187777878 0.00629758419937656 0.163862179308122
"TNNI3K" 0.00398506872598295 0.0063538131159924 -0.373558503627149
"GDAP2" 0.00398733600483286 0.00635679968587023 0.249285710729224
"MRPS18B" 0.00399048253937152 0.00636118727787342 0.275147930796872
"CST3" 0.00399424742112634 0.00636655960622065 -0.394010978137956
"FOXG1" 0.00399775204662729 0.00637151608300905 0.696538759922002
"SLC12A9" 0.00399910466527825 0.00637304210515491 0.281625107453465
"USP40" 0.00400005964563313 0.00637393420513898 0.22663484867723
"ACOT9" 0.0040039490991108 0.00637950163188364 -0.185478312292613
"TMEM170A" 0.00401529841833879 0.0063969526066166 -0.175317797146583
"HOXB8" 0.00401748123990448 0.006399798016634 1.00969220776806
"SNAI1" 0.00402350633612108 0.00640820304303878 -0.473415028779635
"IRS1" 0.00402355212454918 0.00640820304303878 0.482310970043681
"SCN2A" 0.0040259522007417 0.00641139248082176 -0.752101620177087
"NUDCD2" 0.00403141716311472 0.0064194616866302 0.195860156722264
"CSAD" 0.00404062235419665 0.00643348449662762 0.456643034512338
"FOXJ3" 0.00404119677235147 0.00643376396616887 0.200620765907705
"SLC10A1" 0.00404512830727488 0.00643938753138931 -0.445102350306601
"TMEM176A" 0.00405232951568028 0.00645021442400151 0.519603531649404
"TAT" 0.00405602832521352 0.00645546485665767 0.56199113017621
