Gene Symbol	Gene ID	Disease Name	Disease ID	Direct Evidence	Inference Network	Inference Score	Reference Count
LRP12	29967	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
MEP1A	4224	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Resveratrol|Vehicle Emissions	8.91	4
N4BP2	55728	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
NAPG	8774	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
NLRC5	84166	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
ODAD3	115948	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Vehicle Emissions	8.91	4
PBLD	64081	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
PDXK	8566	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Genistein|Mitomycin	8.91	6
PJA2	9867	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
PRR15	222171	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
RAB11B	9230	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
RBM15	64783	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
RHOD	29984	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
SALL2	6297	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
SEC24B	10427	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
SERPINB6	5269	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
SIRT5	23408	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
STRIP2	57464	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
TNS3	64759	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter|trichostatin A	8.91	6
UNC93B1	81622	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
USP53	54532	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.91	1
ACBD5	91452	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
ARL11	115761	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.90	5
BCORL1	63035	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.90	5
C1ORF54	79630	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.90	5
CYP19A1	1588	Adenocarcinoma of Lung	MESH:D000077192		Docetaxel|Erlotinib Hydrochloride|Genistein|Paclitaxel|Resveratrol|Urethane|Vehicle Emissions	8.90	12
CYP2J9	74519	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|benz(a)anthracene|Particulate Matter	8.90	4
DNAJC5	80331	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
ERG	2078	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
FGFR2	2263	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Genistein|Particulate Matter|Vehicle Emissions	8.90	8
GJB3	2707	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
GPR37	2861	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
GPT	2875	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution|Urethane	8.90	2
GZMM	3004	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|Urethane	8.90	5
HSP70.3	30671	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Theophylline|trichostatin A	8.90	4
IQCE	23288	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|benz(a)anthracene|Particulate Matter	8.90	4
LDB3	11155	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
OPCML	4978	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
PPP6R1	22870	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.90	5
PRKG2	5593	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
REEP2	51308	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
REG3B	18489	Adenocarcinoma of Lung	MESH:D000077192		Cacodylic Acid|Genistein|Vehicle Emissions	8.90	3
RIN1	9610	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
RPL18A	6142	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
SLC30A7	148867	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
TRANK1	9881	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
VGLL3	389136	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.90	2
ZC3H10	84872	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Urethane|Vehicle Emissions	8.90	4
ZDHHC18	84243	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.90	5
CNOT9	9125	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|trichostatin A|Vehicle Emissions	8.89	4
CRYBA1	1411	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol|trichostatin A|Vehicle Emissions	8.89	3
EDNRA	1909	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter|trichostatin A|Vehicle Emissions	8.89	7
ETNK1	55500	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Particulate Matter|trichostatin A|Urethane	8.89	5
FARP2	9855	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Urethane|Vehicle Emissions	8.89	4
GZMB	3002	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Particulate Matter|Resveratrol|Vehicle Emissions	8.89	5
MTMR9	66036	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Urethane|Vehicle Emissions	8.89	4
NIPSNAP3A	25934	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Urethane	8.89	5
SOX1	6656	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|trichostatin A|Vehicle Emissions	8.89	4
TEAD3	7005	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|trichostatin A	8.89	3
UBE2I	7329	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Genistein|trichostatin A|Vehicle Emissions	8.89	4
YWHAB	7529	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Asbestos|Resveratrol|Vehicle Emissions	8.89	6
ZMYND10	51364	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|Particulate Matter|trichostatin A	8.89	4
ZSWIM4	65249	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|trichostatin A|Urethane	8.89	5
ANKLE1	126549	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|trichostatin A	8.88	4
ANO10	55129	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
ARHGEF16	27237	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
CARD6	84674	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
CCDC77	84318	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
CHAF1B	8208	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Mitomycin|Particulate Matter|Vehicle Emissions	8.88	6
CLIP2	7461	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
DGKG	1608	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
DNM3	26052	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
DYNC2I2	89891	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
EID3	493861	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
ETFRF1	144363	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
FAM111B	374393	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
GABBR2	9568	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Arsenic Trioxide|Particulate Matter|Vehicle Emissions	8.88	6
GLCE	26035	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
GNA11	2767	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
GNAQ	2776	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Theophylline|Urethane|Vehicle Emissions	8.88	6
HOOK2	29911	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
HSD17B8	7923	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
IFT57	55081	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
IPO9	55705	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
IRF2BPL	64207	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
ITPRID2	6744	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
LRRC39	127495	Adenocarcinoma of Lung	MESH:D000077192		N-nitroso-tris-chloroethylurea|Particulate Matter|Resveratrol	8.88	4
MGAT5B	146664	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|trichostatin A	8.88	4
MIR145	406937	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
MMACHC	25974	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
MORC3	23515	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
MRPL17	63875	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
NECTIN4	81607	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
NHSL1	57224	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
ORC1	4998	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|Urethane|Vehicle Emissions	8.88	6
PAQR4	124222	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
PCGF5	84333	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
PCLO	27445	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
PDRG1	81572	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
PTRH1	138428	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.88	2
RAB3IP	117177	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
RASGEF1B	153020	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
RCAN3	11123	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
RHEBL1	121268	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
RIMS1	22999	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
RND2	8153	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
SCN3A	6328	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
SETD4	54093	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
SLC16A2	6567	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Genistein|Particulate Matter	8.88	6
SLC25A27	9481	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
SLC2A13	114134	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
SLC39A3	29985	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|trichostatin A	8.88	4
THRAP3	9967	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
TRABD	80305	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Resveratrol	8.88	5
TTC39C	125488	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.88	2
UQCRC1	7384	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter|Resveratrol	8.88	6
VASH1	22846	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.88	2
VWCE	220001	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.88	1
CYB5B	80777	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|trichostatin A|Vehicle Emissions	8.87	5
CYSRT1	375791	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Urethane	8.87	6
DNAI3	126820	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Vehicle Emissions	8.87	5
EPYC	1833	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|N-nitroso-tris-chloroethylurea|Vehicle Emissions	8.87	4
FDXR	2232	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|Theophylline|Urethane	8.87	6
HPS4	89781	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Theophylline	8.87	4
