"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"NDUFS6" 0.049880050470223 0.049880050470223 0.270287574543312 "+" 0.11467008623599 0.798860677233525 0.168818225479618 0.000495575835289941 0.627528240050173 0.381360026653183 0.0403871191512927 0.616253551947166 -0.111534260942983 0.483983011321439 0.117486269267659
"NDUFS7" 1 1 1 "-" -0.00323578312815131 0.83194979887797 -0.096216825587456 0.0783882458955703 0.400866623775037 0.953944820226055 -0.00517151077929975 0.630646973371643 -0.106400956270582 0.347255503071954 -0.173234102701204
"NDUFV1" 0.784479192287325 0.784479192287325 1 "-" -0.0900176609295169 0.164377254774945 -0.946679857057173 0.855891798218198 0.0203711883799558 0.579230881463532 -0.0678910122803476 0.261988225682038 -0.251429705918395 0.216772968323769 0.210128761819538
"NDUFV2" 0.272237407228789 0.272237407228789 0.639352649901587 "+" 2.43713242569638e-09 0.21576854206893 0.924784412273449 0.296505453609755 -0.157062661989923 0.275834636782573 -0.0836433679143332 0.374351569026031 -0.205810272959092 0.0955526382476338 0.258831990715602
"NDUFV3" 1 1 1 "-" -0.0444305084950288 0.460913762133638 -0.379512642210477 0.898934292730852 -0.0319047282141483 0.902006558065577 0.00863178623217152 0.714458562716591 0.084272074999034 0.26118740711115 -0.226973282311111
"NEB" 0.809304396540691 0.809304396540691 1 "+" 2.43713242569638e-09 0.355451679549229 0.643006249325091 0.0540496528580174 -0.16806065403054 0.617255367771236 -0.0218982932272113 0.540395496910684 -0.131353338453074 0.665644975606507 0.0865074517659909
"NEBL" 1 1 1 "+" 2.43713242569638e-09 0.906500359709284 0.0632576375507317 0.470808489308613 0.0564626178520931 0.952996869093826 0.0148992902353846 0.534136833805725 -0.125700481731513 0.97829344758018 -0.00509882650190094
"NECAB1" 0.00854248558191305 0.00854248558191305 0.119017903016576 "-" -1.07072421183176 0.0115586741700872 -9.99551774510833 0.0157775225428341 -1.54623648445887 0.0696754474085666 -0.959655754954162 0.71255350547865 0.0800356938256935 0.173058674238896 0.220920787213207
"NECAB2" 1 1 1 "+" 0.0115281485958519 0.903449894747895 0.0786667885696905 0.683293525147652 0.0798794744041185 0.335677406947982 -0.175161344728805 0.234696255302861 0.254938608817239 0.782224037982932 0.0441194235990452
"NECAB3" 0.0050914586413082 0.0050914586413082 0.0927302991945738 "-" -0.30856156067664 0.0581167621287582 -1.51471756386503 0.00108748588300128 -0.439458905110402 0.530865454395296 -0.0882452399549207 0.046809940117848 -0.452869229046919 0.34761798827229 -0.15906590244609
"NECAP1" 1 1 1 "-" -0.149548207068634 0.21630130922562 -1.12594786051463 0.916997669460817 0.00888344988857375 0.415343980053513 -0.084380000135431 0.310332709897608 -0.244934569983183 0.878620247222105 -0.0249128100378666
"NECAP2" 0.223933778725279 0.223933778725279 0.578808639499831 "+" 0.210595757277164 0.124879014460002 1.16618519356107 0.0320289497208955 0.523439622850662 0.195422337620685 0.229690340179109 0.89469769014206 0.0334825581605754 0.464324406873286 -0.139228875838851
"NEDD1" 0.0632233479769266 0.0632233479769266 0.302165166511643 "+" 0.16413788674793 0.279784510238854 0.584053398284897 0.00754915456334563 0.350870377713752 0.0909557084717435 0.134382176048885 0.426889574254265 0.159056200790218 0.855937950310571 -0.0349145881916038
"NEDD4" 0.576281759986926 0.576281759986926 0.94555220189449 "+" 0.0591057606652209 0.770618728827756 0.150714189431082 0.0149052925127716 0.335023482086575 0.732793311263688 -0.0656093407175683 0.885181756795264 -0.0272025421228391 0.296633364007859 0.181233196352042
"NEDD4L" 0.181493152195505 0.181493152195505 0.519487487966451 "-" -0.201828856505215 0.703683840499968 -0.188282203381673 0.103105704064718 -0.18920587752342 0.550201452075743 -0.0938495029469339 0.0259955284495353 -0.441595594403795 0.392390393925546 -0.158737450827958
"NEDD8" 1 1 1 "-" -0.0323114812902673 0.801630745879921 -0.151360786278434 0.652181719826942 -0.0714514601974722 0.43062821558707 0.0637256025686892 0.621690643858571 -0.116218007365482 0.728636747003834 -0.0714612434017242
"NEDD9" 0.0303906222242036 0.0303906222242036 0.211541303522007 "-" -0.30620443060522 0.0527434193829577 -1.73083310161406 0.0108329621282176 -0.393994616792458 0.541915455190028 -0.123222028620579 0.0268453773228215 -0.487797491591737 0.980445069130457 -0.00517309236994197
"NEFH" 0.00384220727355413 0.00384220727355413 0.0797790960593975 "-" -2.43713242569638e-13 0.981690018709806 -0.0175164784913858 0.0983956613547086 0.142782300866487 0.00583317053621417 0.0275499971929639 0.624783399551096 -0.116692451882697 0.0117959498556428 0.435193559182554
"NEFL" 0.110070732851631 0.110070732851631 0.401828092796834 "+" 0.0914925563827209 0.526065030272493 0.407875511825913 0.0672093964127098 -0.400560402576202 0.748768076468733 -0.00318531361889439 0.102581264077528 0.2713622460596 0.0368687675093227 0.382877092982853
"NEFM" 0.00261657655021549 0.00261657655021549 0.0670476908376874 "+" 0.146692080835486 0.579417604762866 0.338689590337821 0.0935657526170525 0.0964733816028198 0.00506904413518023 0.166439290522927 0.0539986205494286 0.451035919456272 0.138612805710118 -0.274118039395597
"NEGR1" 0.117889612043748 0.117889612043748 0.416848964405184 "+" 2.43713242569638e-09 0.56544445049145 0.347983754851488 0.0632849594253282 -0.391079950991219 0.14284112719878 -0.311423391132979 0.0598877438218413 -0.575074327994705 0.996300215412186 -0.00110758730073782
"NEIL2" 0.0726264684889091 0.0726264684889091 0.32518228461979 "+" 2.43713242569638e-09 0.239201960579199 0.806245571926356 0.00968394336824418 -0.357090369377732 0.279088181084812 0.230440960769978 0.141783484215006 -0.316704102431928 0.663372147553745 -0.0768139309037183
"NEIL3" 1 1 1 "-" -2.43713242569638e-13 0.533164618584668 -0.395824110412534 0.267302910385748 0.0543236259289263 0.870536786781544 -0.00169583771410068 0.942519614082531 0.0147535170264536 0.20660209966772 0.217943446437449
"NEK1" 0.889568953658144 0.889568953658144 1 "-" -0.0508308850188834 0.510879336259541 -0.365943349296761 0.873151640761073 0.0310966874998706 0.172663813115572 -0.24036783313469 0.389363234699244 0.183745439654833 0.60620841875484 0.0957133348382163
"NEK10" 0.139457008256693 0.139457008256693 0.454709167695676 "+" 0.0539180037395303 0.989826821561337 0.0081424346310603 0.707639845756612 0.399851563989276 0.377657230913406 -0.458690021416396 0.0485911703925823 0.435557592176799 0.0398601599432854 0.425145366057756
"NEK11" 0.0889880956288357 0.0889880956288357 0.360522768091446 "-" -0.139220671453048 0.875945000837821 -0.078400140506766 0.450941975210779 -0.243908881403858 0.813791364949858 -0.0960455208364361 0.00777379558497572 -0.598258685506834 0.0488656015224891 0.385440891404566
"NEK2" 0.0120733817124051 0.0120733817124051 0.139228902589812 "+" 0.22084139229576 0.152260569712228 1.04138507265858 0.00181139109078833 0.368250023594033 0.33475981009509 0.0167107120644942 0.181881635886398 0.266072204066782 0.171146047683644 0.251437397636409
"NEK3" 0.443815542337618 0.443815542337618 0.823271435999648 "+" 2.43713242569638e-09 0.952969898797988 0.040280234999543 0.0925252386401758 0.413581993927084 0.511777385178243 -0.202481347642663 0.0782218928007619 -0.348511344813067 0.785116273428027 0.054132262717893
"NEK4" 0.146990776696754 0.146990776696754 0.465716790432007 "-" -2.43713242569638e-13 0.549011518281067 -0.308601891689457 0.360540366894556 -0.17254888362461 0.515446008127797 0.112477378044887 0.187880575395631 -0.288433175820573 0.0133596772287965 0.523670368229103
"NEK5" 0.0148066525292278 0.0148066525292278 0.153622599935741 "+" 2.43713242569638e-09 0.709076458409131 0.241329307399407 0.140006279543801 -0.90651182525493 0.0695039977954438 -1.48338857144434 0.013867424528902 -0.690490112694822 0.186843333918729 0.214727107954264
"NEK6" 0.00273434476195082 0.00273434476195082 0.0690037023605296 "-" -2.43713242569638e-13 0.522280138022216 -0.404458015986836 9.45814797282043e-05 0.601817594242355 0.0794256330378064 0.12414459250961 0.826179886903131 0.0539460887373956 0.251112312988296 0.212808633576372
"NEK7" 0.215714901808746 0.215714901808746 0.568043349318139 "-" -0.356745338856825 0.262511685814461 -0.584722242659848 0.171643988668931 -0.394176830755635 0.0615451274884132 -0.539947860155151 0.277039513596733 -0.24222936100584 0.959094830317768 -0.00880925817912791
"NEK8" 0.49860196576672 0.49860196576672 0.872973869341536 "-" -0.201331561426655 0.0987242384811059 -1.20952955481072 0.0502486194793069 -0.401199055165371 0.91561534464669 -0.011093276150055 0.404901476673483 -0.183407993981765 0.311120084628218 -0.182798247923825
"NEK9" 0.670327578198078 0.670327578198078 1 "-" -0.152726834557077 0.943046792964456 -0.047459623974916 0.0532090365848902 -0.354805890495451 0.980292189852281 0.00275046194006735 0.105151883632505 -0.349955283630339 0.546798733535562 -0.115662235866073
"NELFB" 0.0208244847521623 0.0208244847521623 0.179682363877638 "+" 0.237456441074882 0.176916165928915 1.09000380710504 0.000548980309548102 0.676577204918753 0.169187016310554 0.150184426034641 0.593352098319688 0.122730692652026 0.844335630801321 -0.0324307330650843
"NELFCD" 1 1 1 "+" 0.0244630596704137 0.352215597569754 0.603614451216403 0.973920216170764 -0.00409583502355659 0.834169085419434 0.012813786101955 0.502478758017827 -0.144831594334143 0.496274555542214 0.111124580308699
"NELL1" 0.109526657628326 0.109526657628326 0.401004641227276 "-" -0.269398213583935 0.462885969122604 -0.584597709337353 0.118346381352137 -0.0678604765753608 0.931672792381876 0.00394693009746007 0.00381663269036797 -0.910037983520569 0.423996563829111 -0.157034765123268
"NELL2" 1 1 1 "+" 2.43713242569638e-09 0.483605211076766 0.459561184037658 0.152099691126622 -0.298461955432334 0.472954308235221 -0.353507242526948 0.635850192956452 -0.0997072773651553 0.975832025608738 -0.00486477800948032
"NEMF" 0.362853579114333 0.362853579114333 0.740525021573601 "-" -2.43713242569638e-13 0.819889609678253 -0.179020679416291 0.977192775514504 -0.00610435697081028 0.176338068690095 -0.198817781448938 0.0524476642211745 0.463206853297411 0.544934061086716 0.106272738518803
"NENF" 0.158894874675297 0.158894874675297 0.483718562859417 "+" 2.43713242569638e-09 0.80178336488749 0.15426945679775 0.00223416174152135 -0.512880045470911 0.562402383445798 0.0420638709457754 0.487014535783975 -0.137854894695692 0.514854216739871 -0.112058556369947
"NEO1" 0.207475728671564 0.207475728671564 0.556803141381544 "+" 2.43713242569638e-09 0.637354521573585 0.297584916112066 0.00532749859395183 -0.339337627514951 0.355744781620211 -0.138088639334173 0.755450321317688 -0.0616350164655162 0.474601441451129 0.122524681330138
"NES" 0.225495091698485 0.225495091698485 0.58058794168337 "+" 0.0410764334399435 0.405271404329034 0.66007048985177 0.0109855770620489 0.70501218716678 0.460019902697606 -0.278590726449954 0.44274765879914 0.180031330334633 0.408901723400073 -0.151441062122741
"NET1" 0.0501477612454128 0.0501477612454128 0.270420569402794 "+" 0.137404558979883 0.899656033784071 0.0913430858614318 0.0115426385417545 0.532636450702264 0.0842514277942497 0.133427195237933 0.404399201574605 0.179626955759559 0.260607052760284 -0.208597580531318
"NETO1" 0.0920169515961217 0.0920169515961217 0.366665716657416 "-" -2.43713242569638e-13 0.308098184641768 -0.608392082442271 0.00480978848014702 0.237526579542246 0.859970660646437 0.00251272164172912 0.0527099686795944 0.352054225615261 0.700209560880973 0.0687393234726333
"NETO2" 0.241530874167273 0.241530874167273 0.600357557476021 "-" -0.0646278706050501 0.824771856774081 -0.107017055371804 0.0870198967974449 0.42844603005234 0.0712517435956032 -0.245403241909859 0.38118608971749 -0.171661199200652 0.740651610951908 0.0656443995237471
"NEU1" 9.66178586099864e-05 9.66178586099864e-05 0.014698433976854 "+" 2.43713242569638e-09 0.958969655237776 0.0287616898733863 0.0279453431799151 0.299418068120279 0.0111611264484411 0.10620061790716 0.00097374806575388 -0.861258814014474 0.123215299468454 -0.302727742765491
"NEU2" 1 1 1 "-" -0.038532789601111 0.476093994477858 -0.394842925840683 0.260024301392518 -0.230568761032487 0.762433180737327 -0.0695361227785895 0.342327108275683 0.200904778235021 0.980742407579964 -0.00447105524473816
"NEU3" 0.0757451270991986 0.0757451270991986 0.333171145261743 "-" -2.43713242569638e-13 0.455106080563797 -0.375524256233863 0.871707645725853 0.0244416287896623 0.146975532162872 -0.230506005499894 0.059396329087446 0.408161007530039 0.0502506355919421 0.396281030258445
"NEU4" 1 1 1 "+" 0.0707626608788217 0.433993554115786 0.529992110295735 0.896036300172083 0.0186262885331627 0.9975281878339 0.000558198054972081 0.427780803036505 0.176133259036658 0.970846599072939 0.00603483822805236
"NEURL1" 0.388383497060701 0.388383497060701 0.765930257275398 "-" -2.43713242569638e-13 0.656490430594796 -0.247472352996586 0.114254453749451 -0.271481914676671 0.214729821165572 0.360488009521057 0.707396126756051 0.0821676793206324 0.175624831070065 0.245687895402774
"NEURL1B" 1 1 1 "-" -2.43713242569638e-13 0.189202056607499 -0.715654318193537 0.141124586723558 0.122560022977716 0.823875274225581 0.0291905565338345 0.528838606300979 0.14330931124978 0.522494793761383 0.122008425826336
"NEURL2" 0.949728419731639 0.949728419731639 1 "+" 0.107075856832201 0.114314695557529 1.32136604841967 0.648576197775294 0.075024823398988 0.856263428735582 -0.0233747111714269 0.169856243254483 0.306921236040676 0.40312831240628 -0.172196810115509
"NEURL3" 0.0152050966287363 0.0152050966287363 0.155057297179737 "-" -2.43713242569638e-13 0.211171323803366 -0.851959134300428 0.293662171462752 0.429192739689455 0.00117729834973043 0.144602736027092 0.898743585144419 0.0279410049796241 0.259946478095478 0.221377580396269
"NEURL4" 0.00361601762505557 0.00361601762505557 0.0776940938131538 "-" -0.435772661425084 0.12844923031376 -0.975347439547722 0.159421846980893 -0.288481587442306 0.000451162105583978 -0.730847341368815 0.330693764336436 -0.200121316368231 0.762325794704635 -0.0543890868948401
"NEUROD1" 1 1 1 "+" 2.43713242569638e-09 0.95907873445934 0.0328359636303322 0.878313562158371 0.00736319666285768 0.481401993188592 -0.148495067993193 0.573597946361542 -0.117477893494773 0.684824745840621 -0.076865206328701
"NEUROD2" 0.225588123283657 0.225588123283657 0.580733335447226 "+" 0.107214691840217 0.503310346157504 0.551750872809234 0.762073131272071 0.0706170856644456 0.869938983078751 -0.0345133037291753 0.00456513123538038 0.532036448021308 0.295673812409576 -0.196060071748893
"NEUROD4" 0.881977765951553 0.881977765951553 1 "+" 2.43713242569638e-09 0.895704183773238 0.104930845728806 0.55339332667761 -0.112513798335491 0.597989850435466 -0.100758469761872 0.338906767619135 0.234431257564186 0.119977622973351 -0.303489451759962
"NEUROD6" 0.753195056683873 0.753195056683873 1 "-" -2.43713242569638e-13 0.490551940821056 -0.503921367384578 0.0717977761319903 -0.352648640146564 0.586157918190639 0.153345004718743 0.296006667080694 0.243894631232029 0.776175486618138 -0.0541820603950029
"NEUROG1" 1 1 1 "+" 2.43713242569638e-09 0.65221648230118 0.210877630571728 0.482526702711927 -0.187273549084094 0.887076538071787 -0.0334768016721726 0.421147546284986 0.172223422946539 0.512036166009817 -0.106612745334344
"NEUROG2" 1 1 1 "+" 2.43713242569638e-09 0.597899413011498 0.288791712422696 0.892271841322983 -0.0292805197171232 0.707406897893027 -0.0730622483428813 0.832608185467875 -0.0453477289645589 0.380881443027682 -0.153142979944941
"NEUROG3" 1 1 1 "+" 0.0345441944210033 0.148944379337843 1.08924191027693 0.408776150338017 -0.113498443996771 0.849591140041163 0.0378824392621276 0.754946642132382 -0.0657316105660619 0.850358237309606 -0.0322173462479006
"NEXN" 0.136968098148853 0.136968098148853 0.450734281270213 "+" 2.43713242569638e-09 0.0739840095113428 2.34009141547808 0.161317710201248 0.194673279955434 0.055456061879252 -0.658164015193447 0.936443784581706 0.0169515789008089 0.298617122028542 -0.206413841416402
"NF1" 0.348266567199651 0.348266567199651 0.725382552339734 "+" 0.209979196789212 0.38926579945668 0.551546274306973 0.942103038242446 0.0112164220683023 0.158476141556611 0.275279351720104 0.0634530073821714 0.379438434976102 0.661810806411775 -0.0695616969690173
"NF2" 0.0122617447058605 0.0122617447058605 0.140298983188048 "+" 2.43713242569638e-09 0.519136039402217 0.527553445324902 0.373040279217216 -0.109282248949859 0.000736794910921111 -0.517007574481548 0.499698599203579 0.14408702767162 0.314076507353439 -0.224377554787373
"NFAM1" 0.542301699624661 0.542301699624661 0.91423368195935 "-" -2.43713242569638e-13 0.335918274495535 -0.701543658006136 0.287054794002248 0.240865988774829 0.784163216673331 -0.0638517286568829 0.0367269559295294 0.470190900912586 0.655992697404379 -0.0823424730337319
